,diravg,dirmax,dmgarea,dmgmoney,exintgtm,extingdt,humidcurr,humidmin,humidrel,ocurcause,ocurdo,ocurdt,ocuremd,ocurgm,ocurjibun,ocurri,ocursgg,ocuryoil,ownersec,rainamount,raindays,riskavg,riskmax,tempavg,windavg,windmax
10318,NNW, ,1.0,0,100,198403301720,0.0,0.0,40.0,담뱃불실화,경남,198403301620,삼장,경남,산2-1,유평,산청,금,사,0.9,10,0.0,0.0,22.4,3.0,0.0
10319,WSW, ,7.0,0,145,198403291745,0.0,0.0,28.0,밭두렁소각,전남,198403291600,북이,전남,산30,원덕,장성,목,사,1.7,9,0.0,0.0,15.7,6.0,0.0
10320,SSE, ,3.0,0,100,198403291650,0.0,0.0,40.0,휴반소각,전남,198403291550,득량,전남,산94,마천,보성,목,사,1.8,8,0.0,0.0,16.8,5.0,0.0
10321,SE, ,30.0,0,1550,198403300730,0.0,0.0,20.0,담뱃불실화,경북,198403291540,운문,경북,산29-1,신원,청도,목,사,2.2,8,0.0,0.0,18.3,6.0,0.0
10322,SSW, ,3.0,0,55,198403291610,0.0,0.0,28.0,담뱃불실화,충남,198403291515,상월,충남,산13-2,주곡,논산,목,사,2.4,9,0.0,0.0,16.2,6.5,0.0
10323,SSW, ,2.5,0,100,198403291600,0.0,0.0,28.0,폐비닐소각,충남,198403291500,대치,충남,산73,광대,청양,목,사,2.4,9,0.0,0.0,16.2,6.5,0.0
10324,WSW, ,2.0,0,115,198403291545,0.0,0.0,18.0,입산자실화추정,대구,198403291430,연호,대구,산36-1, ,수성,목,사,3.1,8,0.0,0.0,18.3,6.3,0.0
10325,S, ,4.5,0,130,198403291550,0.0,0.0,35.0,행인실화,경남,198403291420,내서,경남,산51,삼계,마산,목,사,0.9,9,0.0,0.0,17.0,7.7,0.0
10326,SE, ,4.0,0,50,198403291505,0.0,0.0,20.0,군부대사격,경남,198403291415,명곡,경남,산3, ,창원,목,사,2.2,8,0.0,0.0,18.3,6.5,0.0
10327,W, ,4.0,0,520,198403291930,0.0,0.0,17.0,폐비닐소각,경북,198403291410,입암,경북,산27,신사,영양,목,사,3.1,8,0.0,0.0,21.1,3.5,0.0
10328,W, ,15.0,0,255,198403291655,0.0,0.0,17.0,폐비닐소각,경북,198403291400,파천,경북,산1-1,옹점,청송,목,사,3.1,8,0.0,0.0,21.1,3.5,0.0
10329,SW, ,5.0,0,140,198403291530,0.0,0.0,25.0,논두렁소각,전북,198403291350,보절,전북,산110,금다,남원,목,사,1.9,9,0.0,0.0,19.2,2.0,0.0
10330,NNE, ,3.0,0,120,198403291500,0.0,0.0,55.0,담뱃불실화,제주,198403291340,구좌,제주,산34-7,월정,제주,목,사,2.1,9,0.0,0.0,14.7,5.0,0.0
10331,WSW, ,2.0,0,500,198403291830,0.0,0.0,18.0,뒷불재발화,경북,198403291330,기계,경북,산1-1,미현,포항,목,사,5.4,8,0.0,0.0,20.6,4.3,0.0
10332,S, ,8.0,0,330,198403291700,0.0,0.0,20.0,목장관리사에서연소,경남,198403291330,어곡,경남,산489-8, ,양산,목,사,2.2,8,0.0,0.0,18.3,4.0,0.0
10333,WSW, ,5.5,0,135,19840329140,0.0,0.0,18.0,밭두렁소각,전남,198403291315,다도,전남,산266,덕림,나주,목,사,1.7,9,0.0,0.0,18.3,5.7,0.0
10334,WSW, ,4.0,0,240,198403291520,0.0,0.0,22.0,군부대포사격,경북,198403291240,풍산,경북,산35,안교,안동,목,사,1.6,8,0.0,0.0,18.2,5.0,0.0
10335,NW, ,4.0,0,310,198403282340,0.0,0.0,49.0,미상,경북,198403282030,고로,경북,산2,괴산,군위,수,사,3.5,7,0.0,0.0,9.0,4.0,0.0
10336,WNW, ,25.0,0,1200,198403290630,0.0,0.0,49.0,미상,경북,198403281830,석적,경북,산60,포남,칠곡,수,사,3.5,7,0.0,0.0,9.0,8.0,0.0
10337,SSW, ,0.7,0,30,198403281810,0.0,0.0,51.0,담뱃불실화,전남,198403281740,두원,전남,산307,용반,고흥,수,사,9.1,9,0.0,0.0,8.1,2.5,0.0
10338,SSW, ,0.3,0,100,198403281735,0.0,0.0,45.0,군부대사격,부산,198403281645,동삼,부산,산18, ,영도,수,사,1.8,7,0.0,0.0,10.3,9.3,0.0
10339,S, ,9.0,0,230,198403281900,0.0,0.0,42.0,등산객실화,경북,198403281630,청기,경북,산7-1,청기,영양,수,사,3.1,7,0.0,0.0,11.1,6.0,0.0
10340,NW, ,6.0,0,135,198403281735,0.0,0.0,15.0,등산객실화,경북,198403281600,도개,경북,산4,도개,구미,수,사,3.5,7,0.0,0.0,15.2,6.0,0.0
10341,W, ,2.0,0,45,198403281615,0.0,0.0,25.0,어린이불장난,광주,198403281530,진월,광주,산180-18, ,남,수,사,1.7,8,0.0,0.0,14.8,4.8,0.0
10342,SW, ,1.5,0,55,198403281600,0.0,0.0,33.0,미상,전남,198403281505,월내,전남,산148-2, ,여수,수,사,0.6,8,0.0,0.0,12.7,5.3,0.0
10343,NE, ,90.0,0,1405,198403290505,0.0,0.0,51.0,벌통구충,경북,198403281500,기계,경북,산1-1,미현,포항,수,사,5.4,7,0.0,0.0,8.5,6.7,0.0
10344,WSW, ,4.0,0,200,198403281630,0.0,0.0,21.0,밭두렁소각,경북,198403281430,임동,경북,산179-1,마,안동,수,사,1.6,7,0.0,0.0,13.2,6.3,0.0
10345,NW, ,0.8,0,40,198403281510,0.0,0.0,15.0,입산자실화추정,경북,198403281430,고아,경북,산57,황산,구미,수,사,3.5,7,0.0,0.0,15.2,5.5,0.0
10346,SSW, ,0.02,0,10,198403281420,0.0,0.0,30.0,입산자실화,경기,198403281410,복정,경기,산55-8, ,성남,수,사,1.4,4,0.0,0.0,10.4,4.0,0.0
10347,SW, ,0.06,0,15,198403281350,0.0,0.0,50.0,입산자실화추정,서울,198403281335,신림,서울,산59, ,관악,수,사,1.2,4,0.0,0.0,6.3,8.5,0.0
10348,NNE, ,2.0,0,140,198403281505,0.0,0.0,28.0,밭두렁소각,전남,198403281325,석곡,전남,산502,염곡,곡성,수,사,3.3,8,0.0,0.0,15.5,3.5,0.0
10349,WNW, ,30.0,0,500,198403281800,0.0,0.0,21.0,폐비닐소각,경북,198403281300,임하,경북,산310,노산,안동,수,사,1.6,7,0.0,0.0,13.2,5.7,0.0
10350,S, ,2.0,0,300,198403281340,0.0,0.0,19.0,입산자실화,경남,198403281040,진전,경남,산100,근곡,마산,수,사,0.9,8,0.0,0.0,14.1,2.3,0.0
10351,W, ,1.0,0,55,198403271835,0.0,0.0,29.0,논두렁소각,경북,198403271740,임동,경북,산110,사월,안동,화,사,1.6,6,0.0,0.0,9.2,3.3,0.0
10352,SSE, ,7.0,0,210,198403271610,0.0,0.0,26.0,군부대사격,경남,198403271400,금남,경남,산38-1,송문,하동,화,사,0.9,7,0.0,0.0,16.7,2.5,0.0
10353,SSE, ,0.1,0,35,198403271055,0.0,0.0,48.0,논두렁소각,강원,198403271020,천곡,강원,산135-1, ,동해,화,사,7.0,5,0.0,0.0,9.3,1.7,0.0
10354,SW, ,1.0,0,45,198403261905,0.0,0.0,44.0,담뱃불실화,경기,198403261820,하면,경기,산224,마일,가평,월,사,0.5,2,0.0,0.0,2.9,3.0,0.0
10355,W, ,0.3,0,110,198403261750,0.0,0.0,30.0,논두렁소각,전남,198403261640,북이,전남,산45,수성,장성,월,사,1.7,6,0.0,0.0,12.1,5.2,0.0
10356,WNW, ,0.8,0,22,198403261630,0.0,0.0,6.0,논두렁소각,경북,198403261606,서산,경북,산11-2, ,영천,월,사,1.6,4,0.0,0.0,15.0,3.5,0.0
10357,SSE, ,0.01,0,15,198403261600,0.0,0.0,28.0,입산자실화,강원,198403261545,봉의,강원,산1-1, ,춘천,월,사,5.1,10,0.0,0.0,6.7,4.0,0.0
10358,WNW, ,6.0,0,115,198403261645,0.0,0.0,19.0,논두렁소각,광주,198403261530,지원1,광주,산273, ,동,월,사,1.7,6,0.0,0.0,14.3,4.5,0.0
10359,NW, ,9.0,0,225,198403261730,0.0,0.0,19.0,논두렁소각,전남,198403261505,목사동,전남,산18-1,수곡,곡성,월,사,3.3,6,0.0,0.0,16.5,3.0,0.0
10360,WNW, ,0.1,0,15,198403261405,0.0,0.0,62.0,논두렁소각,전남,198403261350,군외,전남,산131,불목,완도,월,사,13.3,3,0.0,0.0,5.9,10.3,0.0
10361,WNW, ,1.03,0,125,198403261455,0.0,0.0,19.0,입산자실화,대구,198403261330,노곡,대구,산73-1, ,북,월,사,3.1,5,0.0,0.0,14.3,2.0,0.0
10362,S, ,5.0,0,145,198403261515,0.0,0.0,14.0,쓰레기소각,전남,198403261330,군동,전남,산144,화산,강진,월,사,1.8,5,0.0,0.0,14.0,3.0,0.0
10363,SSE, ,0.5,0,11,198403261146,0.0,0.0,53.0,논두렁소각,강원,198403261135,근덕,강원,산7,금계,삼척,월,사,10.4,5,0.0,0.0,5.5,6.7,0.0
10364,W, ,1.0,0,35,198403261145,0.0,0.0,24.0,마늘밭소각,경북,198403261110,임동,경북,산61,지,안동,월,사,1.6,5,0.0,0.0,5.4,1.2,0.0
10365,WSW, ,1.0,0,50,198403261130,0.0,0.0,38.0,밭두렁소각,대구,198403261040,지묘,대구,산70, ,동,월,사,3.1,5,0.0,0.0,10.0,1.2,0.0
10366,WNW, ,3.5,0,55,198403251810,0.0,0.0,22.0,입산자실화,경남,198403251715,평산,경남,산71, ,양산,일,사,1.8,4,0.0,0.0,13.1,4.5,0.0
10367,NW, ,83.8,0,608,198403252220,0.0,0.0,14.0,휴반소각,경북,198403251612,외동,경북,산23-5,녹동,경주,일,사,1.6,4,0.0,0.0,14.5,6.5,0.0
10368,WNW, ,4.7,0,58,198403251653,0.0,0.0,55.0,밭두렁소각,전남,198403251555,월산,전남,산4,월산,담양,일,사,1.7,5,0.0,0.0,8.7,7.3,0.0
10369,W, ,0.5,0,30,198403251550,0.0,0.0,33.0,입산자실화,광주,198403251520,충효,광주,산58-1, ,북,일,사,1.7,5,0.0,0.0,11.9,5.7,0.0
10370,WSW, ,3.0,0,200,198403251630,0.0,0.0,22.0,등산객실화,경남,198403251430,덕곡,경남,산31,율원,합천,일,사,0.8,5,0.0,0.0,13.5,3.5,0.0
10371,SSW, ,24.0,0,305,198403251735,0.0,0.0,37.0,어린이불장난,전남,198403251430,광양,전남,산31,사곡,광양,일,사,0.6,5,0.0,0.0,10.9,5.2,0.0
10372,WNW, ,3.0,0,50,198403251450,0.0,0.0,38.0,등산객실화,전북,198403251400,덕진,전북,산2-20,금암,전주,일,사,5.1,5,0.0,0.0,10.7,4.2,0.0
10373,SW, ,0.1,0,10,198403251250,0.0,0.0,29.0,밭두렁소각,경북,198403251240,상운,경북,산185-1,운계,봉화,일,사,8.6,5,0.0,0.0,11.0,5.0,0.0
10374,SSW, ,0.05,0,20,198403251250,0.0,0.0,32.0,논두렁소각,강원,198403251230,원덕,강원,산127,옥원,삼척,일,사,10.4,4,0.0,0.0,8.1,5.5,0.0
10375,W, ,0.1,0,15,198403251245,0.0,0.0,23.0,옷소각중비화,부산,198403251230,용호,부산,산212, ,남,일,사,1.8,4,0.0,0.0,9.7,8.0,0.0
10376,SSW, ,19.0,0,220,198403251410,0.0,0.0,40.0,논두렁소각,전남,198403251150,옥룡,전남,산37-1,용곡,광양,일,국,0.6,5,0.0,0.0,9.1,4.5,0.0
10377,S, ,5.0,0,100,198403251240,0.0,0.0,26.0,쓰레기소각,경남,198403251140,악양,경남,산43-4,평사,하동,일,사,0.9,5,0.0,0.0,11.1,5.7,0.0
10378,NNW, ,0.15,0,20,198403241730,0.0,0.0,29.0,입산자실화,광주,198403241710,운림,광주,산94, ,동,토,사,1.7,4,0.0,0.0,6.6,7.0,0.0
10379,NW, ,2.0,0,45,198403241610,0.0,0.0,35.0,입산자실화,경북,198403241525,소천,경북,산172,임기,봉화,토,사,8.6,4,0.0,0.0,8.3,8.0,0.0
10380,SSE, ,3.0,0,100,198403231950,0.0,0.0,78.0,논두렁소각,전남,198403231850,염산,전남,산74,야월,영광,금,사,1.7,3,0.0,0.0,8.6,3.5,0.0
10381,W, ,0.02,0,10,198403221700,0.0,0.0,16.0,마늘밭소각,충남,198403221650,계룡,충남,산38-1,봉명,공주,목,사,1.0,1,0.0,0.0,7.6,3.7,0.0
10382,SW, ,9.0,0,200,198403221750,0.0,0.0,32.0,입산자실화,전남,198403221550,옥천,전남,산144,용동,해남,목,사,10.1,3,0.0,0.0,9.8,2.5,0.0
10383,NNW, ,3.5,0,105,198403221515,0.0,0.0,38.0,밭두렁소각,광주,198403221410,두암,광주,산12, ,북,목,사,1.7,2,0.0,0.0,9.8,3.0,0.0
10384,NNW, ,3.0,0,55,198403221440,0.0,0.0,38.0,밭두렁소각,전남,198403221345,세지,전남,산2,교산,나주,목,사,1.7,2,0.0,0.0,9.8,3.0,0.0
10385,WSW, ,2.4,0,35,198403181655,0.0,0.0,19.0,논두렁소각,전남,198403181620,서,전남,산40,압곡,순천,일,사,2.1,3,0.0,0.0,13.5,3.0,0.0
10386,SSW, ,0.3,0,50,198403181620,0.0,0.0,24.0,밭두렁소각,경북,198403181530,문수,경북,산107,탄산,영주,일,사,0.8,16,0.0,0.0,10.4,3.0,0.0
10387,ENE, ,0.9,0,30,198403181310,0.0,0.0,51.0,논두렁소각,경북,198403181240,흥해,경북,산21-1,매산,포항,일,사,1.8,17,0.0,0.0,8.5,4.7,0.0
10388,E, ,2.0,0,55,198403181230,0.0,0.0,23.0,입산자실화,경남,198403181135,진영,경남,산94,하계,김해,일,사,0.5,4,0.0,0.0,11.2,1.7,0.0
10389,N, ,2.5,0,145,198403181230,0.0,0.0,33.0,밭두렁소각,경북,198403181045,창수,경북,산66,수,영덕,일,사,13.9,24,0.0,0.0,5.0,2.0,0.0
10390,정온, ,0.4,0,55,198403180535,0.0,0.0,54.0,고압선합선,경북,198403180440,남,경북,산59,봉천,김천,일,사,2.1,12,0.0,0.0,-0.1,0.0,0.0
10391,NW, ,2.5,0,30,198403171830,0.0,0.0,28.0,어린이불장난,강원,198403171740,미로,강원,산43,내미로,삼척,토,사,2.0,21,0.0,0.0,8.8,5.3,0.0
10392,WNW, ,2.0,0,20,198403171800,0.0,0.0,26.0,밭두렁소각,전남,198403171740,서삼,전남,산154,장산,장성,토,사,1.0,1,0.0,0.0,6.8,5.7,0.0
10393,NW, ,3.0,0,55,198403171600,0.0,0.0,19.0,밭두렁소각,전남,198403171505,여서,전남,산30, ,여수,토,사,1.2,16,0.0,0.0,10.1,9.7,0.0
10394,WNW, ,1.5,0,40,198403171540,0.0,0.0,23.0,사찰화재로인한연소,경북,198403171500,교,경북,산4-1, ,김천,토,사,2.1,11,0.0,0.0,10.1,9.5,0.0
10395,NW, ,3.6,0,110,198403171550,0.0,0.0,26.0,행인실화,전남,198403171440,상사,전남,산252,쌍지,순천,토,사,2.1,2,0.0,0.0,10.0,4.5,0.0
10396,WNW, ,2.0,0,30,19840317140,0.0,0.0,23.0,어린이불장난,경북,198403171420,옥성,경북,산4,주아,구미,토,사,2.1,11,0.0,0.0,10.1,11.0,0.0
10397,NW, ,3.0,0,100,198403171440,0.0,0.0,17.0,밭두렁소각,전남,198403171340,강진,전남,산51,교촌,강진,토,사,1.0,5,0.0,0.0,10.4,5.0,0.0
10398,WNW, ,0.2,0,30,198403171100,0.0,0.0,57.0,취사목적모닥불,경기,198403171030,남종,경기,산1-1,이석,광주,토,사,1.0,8,0.0,0.0,2.7,6.0,0.0
10399,WNW, ,2.5,0,130,198403161600,0.0,0.0,24.0,입산자실화,경북,198403161430,구평,경북,산38, ,구미,금,사,2.1,10,0.0,0.0,11.2,6.5,0.0
10400,W, ,38.0,0,350,198403161840,0.0,0.0,20.0,입산자실화,경남,198403161400,가야,경남,산3,야천,합천,금,사,0.7,10,0.0,0.0,12.0,5.5,0.0
10401,WNW, ,9.0,0,315,198403161645,0.0,0.0,22.0,논내볏짚소각,경남,198403161330,하북,경남,산51,용연,양산,금,사,0.8,2,0.0,0.0,13.1,5.0,0.0
10402,S, ,0.3,0,20,198403141340,0.0,0.0,35.0,입산자실화,인천,198403141320,가좌,인천,산12-2, ,서,수,사,4.2,5,0.0,0.0,9.2,3.0,0.0
10403,W, ,2.0,0,40,198403121640,0.0,0.0,24.0,입산자실화,경북,198403121600,서후,경북,산59,성곡,안동,월,사,1.7,11,0.0,0.0,6.7,4.3,0.0
10404,SSW, ,0.66,0,40,198403121520,0.0,0.0,43.0,휴지소각,부산,198403121440,오륜,부산,산145-1, ,금정,월,사,0.7,6,0.0,0.0,13.0,7.3,0.0
10405,WSW, ,0.17,0,15,198403111600,0.0,0.0,38.0,미상,대구,198403111545,서변,대구,산45, ,북,일,사,0.9,10,0.0,0.0,7.8,4.2,0.0
10406,SSW, ,1.3,0,130,198403111630,0.0,0.0,56.0,담뱃불실화,경기,198403111500,분당,경기,산30,율,성남,일,사,2.3,2,0.0,0.0,7.4,6.3,0.0
10407,WSW, ,1.0,0,100,198403111450,0.0,0.0,42.0,입산자실화,전남,198403111350,백수,전남,산71,구수,영광,일,사,1.1,13,0.0,0.0,9.4,3.5,0.0
10408,SSW, ,1.2,0,50,198403111410,0.0,0.0,37.0,어린이불장난,부산,198403111320,연산,부산,산138-4, ,연제,일,사,0.7,5,0.0,0.0,8.0,8.8,0.0
10409,SW, ,2.3,0,50,198403111400,0.0,0.0,38.0,행인실화,전남,198403111310,삼향,전남,산64,용포,무안,일,사,0.6,11,0.0,0.0,9.8,7.5,0.0
10410,SW, ,0.07,0,10,198403111245,0.0,0.0,50.0,어린이불장난,서울,198403111235,상일,서울,산20-1,상일,강동,일,사,0.7,5,0.0,0.0,6.3,8.8,0.0
10411,SW, ,0.5,0,20,198403111250,0.0,0.0,35.0,입산자실화,강원,198403111230,송정,강원,산40, ,강릉,일,사,0.6,15,0.0,0.0,6.7,6.7,0.0
10412,SW, ,2.5,0,120,198403111320,0.0,0.0,44.0,휴반소각,전남,198403111200,팔금,전남,산123,원산,신안,일,사,0.6,11,0.0,0.0,8.0,7.0,0.0
10413,WNW, ,0.17,0,25,198403111130,0.0,0.0,50.0,개간지잡초소각,경남,198403111105,능포,경남,산82-6, ,거제,일,사,2.6,10,0.0,0.0,2.4,3.0,0.0
10414,NNW, ,3.0,0,200,198403101930,0.0,0.0,31.0,등산객실화,울산,198403101730,농소,울산, , ,북구,토,사,1.0,9,0.0,0.0,5.0,5.0,0.0
10415,NNW, ,3.0,0,125,198403101810,0.0,0.0,27.0,등산객실화,경남,198403101645,둔덕,경남,산206-1,시목,거제,토,사,2.6,9,0.0,0.0,7.8,6.0,0.0
10416,NW, ,0.1,0,15,198403101055,0.0,0.0,48.0,행인실화,광주,198403101340,학운,광주, , ,동,토,사,1.1,11,0.0,0.0,3.0,7.3,0.0
10417,NW, ,3.0,0,30,198403101335,0.0,0.0,47.0,입산자실화,제주,198403101305,연,제주,산38-1, ,제주,토,사,1.1,10,0.0,0.0,5.4,7.3,0.0
10418,SW, ,2.0,0,100,198403091700,0.0,0.0,23.0,휴반소각,전북,198403091600,적성,전북,산88,괴정,순창,금,사,1.6,4,0.0,0.0,11.4,3.5,0.0
10419,S, ,2.0,0,105,198403091550,0.0,0.0,27.0,입산자실화,경남,198403091445,칠북,경남,산48,봉촌,함안,금,사,1.5,8,0.0,0.0,11.1,7.3,0.0
10420,정온, ,7.0,0,320,198403091700,0.0,0.0,13.0,어린이불장난,충북,198403091340,한수,충북,산8,북노,제천,금,사,3.3,7,0.0,0.0,7.2,0.0,0.0
10421,S, ,3.0,0,218,198403091528,0.0,0.0,7.0,논두렁소각,경북,198403091310,자양,경북,산24-1,충효,영천,금,사,0.5,3,0.0,0.0,12.9,1.0,0.0
10422,NW, ,0.3,0,35,198403091210,0.0,0.0,35.0,논두렁소각,전남,198403091135,장성,전남,산37-1,단광,장성,금,사,1.1,9,0.0,0.0,7.7,2.2,0.0
10423,NNW, ,3.0,0,145,198403081720,0.0,0.0,37.0,담뱃불실화,경남,198403081535,칠북,경남,산2,영동,함안,목,사,1.5,7,0.0,0.0,7.9,4.3,0.0
10424,NNW, ,2.0,0,50,198403081330,0.0,0.0,41.0,입산자실화,전남,198403081240,장성,전남,산104,영천,장성,목,사,1.1,8,0.0,0.0,7.2,1.2,0.0
10425,WNW, ,3.0,0,40,198403071630,0.0,0.0,28.0,입산자실화,강원,198403071550,홍천,강원,산9-1,연봉,홍천,수,사,1.5,5,0.0,0.0,5.4,3.0,0.0
10426,NW, ,0.7,0,25,198403062055,0.0,0.0,37.0,군부대사격,울산,198403062030,온산,울산,산1,당월,울주,화,사,1.0,5,0.0,0.0,3.0,3.0,0.0
10427,NW, ,5.0,0,240,198403061945,0.0,0.0,39.0,담뱃불실화,경북,198403061705,남천,경북,산168,산전,경산,화,사,0.9,5,0.0,0.0,5.2,5.0,0.0
10428,WNW, ,1.5,0,100,198403061435,0.0,0.0,29.0,폐탄처리중연소,부산,198403061335,장안,부산,산65-3,장안,기장,화,사,0.7,5,0.0,0.0,7.8,5.0,0.0
10429,WNW, ,0.5,0,25,198403051400,0.0,0.0,45.0,상수도파이프용접중실화,경남,198403051335,동상,경남,산6, ,김해,월,사,4.4,4,0.0,0.0,5.4,5.3,0.0
10430,E, ,7.5,0,210,198403051500,0.0,0.0,26.0,밭두렁소각,전남,198403051250,고군,전남,산121,지막,진도,월,사,1.3,5,0.0,0.0,7.8,2.5,0.0
10431,SSW, ,0.3,0,10,198403051150,0.0,0.0,54.0,담뱃불실화,전남,198403051140,덕충,전남,산59-3, ,여수,월,사,1.2,4,0.0,0.0,3.8,2.5,0.0
10432,WSW, ,0.1,0,35,198403041740,0.0,0.0,28.0,어린이불장난,서울,198403041705,불광,서울,산42-1, ,은평,일,사,4.4,2,0.0,0.0,0.6,4.7,0.0
10433,WNW, ,0.06,0,340,198403041725,0.0,0.0,39.0,입산자실화,강원,198403041345,사북,강원,산280,직전,정선,일,사,3.3,2,0.0,0.0,-0.2,2.5,0.0
10434,SW, ,3.0,0,30,198403011700,0.0,0.0,53.0,화입추정,제주,198403011630,구좌,제주,산317,송당,제주,목,사,0.5,1,0.0,0.0,6.7,7.7,0.0
10435,SW, ,0.1,0,20,198403011440,0.0,0.0,38.0,담뱃불실화,전남,198403011420,겸,전남,산82,산정,곡성,목,사,0.6,1,0.0,0.0,5.5,3.5,0.0
10436,W, ,0.1,0,50,198403010950,0.0,0.0,49.0,입산자실화,부산,198403010900,서대신3,부산,산34-1, ,서,목,사,0.6,4,0.0,0.0,-1.8,6.0,0.0
10437,NW, ,1.5,0,102,198402291527,0.0,0.0,27.0,입산자실화,경남,198402291425,두척,경남,산62, ,마산,수,사,3.2,6,0.0,0.0,2.1,6.2,0.0
10438,N, ,0.13,0,15,198402291205,0.0,0.0,28.0,어린이불장난,부산,198402291150,동대신3,부산,산17-80, ,서,수,사,0.6,4,0.0,0.0,-0.5,5.8,0.0
10439,NNW, ,0.7,0,45,198402291130,0.0,0.0,50.0,군부대사격중유탄,대구,198402291045,용산,대구,산1, ,달서,수,사,6.0,6,0.0,0.0,-1.1,6.0,0.0
10440,NW, ,0.5,0,50,198402271740,0.0,0.0,47.0,입산자실화,전남,198402271650,안양,전남,산46-8,당암,장흥,월,사,1.4,1,0.0,0.0,1.2,5.0,0.0
10441,NNW, ,0.0,0,10,198402271450,0.0,0.0,39.0,등산객실화,대구,198402271440,송현,대구,산12-1, ,달서,월,사,6.0,4,0.0,0.0,0.7,8.0,0.0
10442,NW, ,55.2,0,645,198402262325,0.0,0.0,35.0,고압선합선,전남,198402261640,월내,전남,산31, ,여수,일,사,26.0,3,0.0,0.0,3.1,8.7,0.0
10443,NE, ,1.5,0,40,198402251130,0.0,0.0,69.0,밭두렁소각,전남,198402251050,고금,전남,산276,세동,완도,토,사,13.3,2,0.0,0.0,8.3,5.3,0.0
10444,WNW, ,2.0,0,130,198402211745,0.0,0.0,35.0,어린이불장난,대구,198402211615,상매,대구,산71, ,동,화,사,1.1,53,0.0,0.0,8.1,1.7,0.0
10445,S, ,1.0,0,30,198402211550,0.0,0.0,22.0,휴반소각,경북,198402211500,장수,경북,산48,갈산,영주,화,사,0.7,73,0.0,0.0,8.8,4.0,0.0
10446,NNE, ,0.2,0,25,198402201555,0.0,0.0,36.0,어린이불장난,대구,198402201530,파,대구,산24, ,수성,월,사,1.1,52,0.0,0.0,8.3,4.0,0.0
10447,N, ,1.0,0,100,198402201610,0.0,0.0,30.0,밭두렁소각,경남,198402201510,신등,경남,산14-1,율현,산청,월,사,0.8,47,0.0,0.0,10.5,2.5,0.0
10448,NNW, ,1.0,0,35,198402191735,0.0,0.0,54.0,밭두렁소각,전남,198402191700,학산,전남,산59,은곡,영암,일,사,0.5,7,0.0,0.0,2.4,4.3,0.0
10449,S, ,0.7,0,35,198402191420,0.0,0.0,31.0,어린이불장난,경남,198402191345,이반성,경남,산63,장안,진주,일,사,0.7,60,0.0,0.0,9.3,6.7,0.0
10450,NNW, ,2.9,0,100,198402181650,0.0,0.0,42.0,등산객실화,전남,198402181550,자은,전남,산82,유천,신안,토,사,0.5,6,0.0,0.0,2.1,7.7,0.0
10451,W, ,0.1,0,20,198402181540,0.0,0.0,33.0,등산객실화,서울,198402181520,불광,서울,산42-1, ,은평,토,사,2.2,1,0.0,0.0,3.0,4.5,0.0
10452,NW, ,1.5,0,55,198402181540,0.0,0.0,22.0,등산객실화,전남,198402181445,유치,전남,산225,대,장흥,토,국,3.4,34,0.0,0.0,6.4,4.0,0.0
10453,NNW, ,9.0,0,415,198402181650,0.0,0.0,14.0,산소예물소각,경남,198402181235,집현,경남,산75,대암,진주,토,사,0.7,59,0.0,0.0,8.1,5.0,0.0
10454,N, ,0.9,0,140,198402181355,0.0,0.0,21.0,입산자실화,경남,198402181215,동정,경남,산1-1, ,창원,토,사,1.4,58,0.0,0.0,8.6,5.0,0.0
10455,ENE, ,1.0,0,20,198402181235,0.0,0.0,30.0,휴반소각,전남,198402181215,죽곡,전남,산34,용정,곡성,토,사,0.6,25,0.0,0.0,5.7,5.0,0.0
10456,N, ,18.0,0,550,198402181800,0.0,0.0,21.0,휴반소각,경남,198402181210,동,경남,산1-1,덕천,창원,토,사,0.6,48,0.0,0.0,8.6,5.0,0.0
10457,NW, ,3.0,0,130,198402172040,0.0,0.0,74.0,입산자실화,전남,198402171910,군외,전남,산1-1,삼두,완도,금,국,0.5,45,0.0,0.0,0.4,13.0,0.0
10458,NW, ,1.2,0,35,198402171745,0.0,0.0,24.0,어린이불장난,경북,198402171710,고현,경북,산4-1, ,영주,금,사,0.7,69,0.0,0.0,2.7,9.0,0.0
10459,NW, ,0.7,0,40,198402171640,0.0,0.0,37.0,입산자실화,전남,198402171600,유치,전남,산284-1,운월,장흥,금,사,3.4,33,0.0,0.0,4.0,4.5,0.0
10460,N, ,3.6,0,50,198402171620,0.0,0.0,42.0,휴반소각,전남,198402171530,구례,전남,산35,계산,구례,금,국,0.6,24,0.0,0.0,3.3,4.0,0.0
10461,NW, ,0.5,0,30,198402171520,0.0,0.0,51.0,행인실화,광주,198402171450,망월,광주,산220, ,북,금,사,0.8,20,0.0,0.0,1.6,7.2,0.0
10462,NNW, ,1.0,0,50,198402170040,0.0,0.0,45.0,불공기도중실화,부산,198402162350,녹산,부산,산16, ,강서,목,사,0.7,47,0.0,0.0,3.5,2.0,0.0
10463,SSW, ,0.1,0,18,198402161720,0.0,0.0,34.0,입산자실화,부산,198402161702,용호,부산,산112-1, ,남,목,사,0.7,47,0.0,0.0,3.9,2.3,0.0
10464,ENE, ,0.5,0,30,198402161630,0.0,0.0,29.0,행인실화,전남,198402161600,겸,전남,산137,운교,곡성,목,사,0.6,23,0.0,0.0,6.9,0.5,0.0
